pc_code,pc_description,unit,country_code,country_name,quantity,value,Year 
 

J9,"Paper, Paper Board And Product",Na,13197,Italy,NA,9.40975,2016

J9,"Paper, Paper Board And Product",Na,13235,Luxembourg,NA,0.010587,2016

J9,"Paper, Paper Board And Product",Na,13262,Monaco,NA,0.00675,2016

J9,"Paper, Paper Board And Product",Na,13275,Netherland,NA,8.22303,2016

J9,"Paper, Paper Board And Product",Na,13327,Portugal,NA,2.062022,2016

J9,"Paper, Paper Board And Product",Na,13367,Spain,NA,2.871505,2016

J9,"Paper, Paper Board And Product",Na,13387,Sweden,NA,1.932072,2016

J9,"Paper, Paper Board And Product",Na,13421,U K,NA,71.940604,2016

J9,"Paper, Paper Board And Product",Na,14121,Faroe Is.,NA,0.000045,2016

J9,"Paper, Paper Board And Product",Na,14297,Norway,NA,3.479968,2016

J9,"Paper, Paper Board And Product",Na,14389,Switzerland,NA,1.46076,2016

J9,"Paper, Paper Board And Product",Na,15003,Albania,NA,0.001212,2016

J9,"Paper, Paper Board And Product",Na,15021,Azerbaijan,NA,0.011321,2016

J9,"Paper, Paper Board And Product",Na,15040,Bosnia-Hrzgovin,NA,0.001414,2016

J9,"Paper, Paper Board And Product",Na,15049,Bulgaria,NA,0.69638,2016

J9,"Paper, Paper Board And Product",Na,15055,Belarus,NA,0.156774,2016

J9,"Paper, Paper Board And Product",Na,15092,Croatia,NA,0.026441,2016

J9,"Paper, Paper Board And Product",Na,15098,Czech Republic,NA,0.500896,2016

J9,"Paper, Paper Board And Product",Na,15114,Estonia,NA,0.287648,2016

J9,"Paper, Paper Board And Product",Na,15145,Georgia,NA,1.827634,2016

J9,"Paper, Paper Board And Product",Na,15181,Hungary,NA,0.138365,2016

J9,"Paper, Paper Board And Product",Na,15212,Kazakhstan,NA,0.271786,2016

J9,"Paper, Paper Board And Product",Na,15216,Kyrghyzstan,NA,0.012489,2016

J9,"Paper, Paper Board And Product",Na,15224,Latvia,NA,0.683084,2016

J9,"Paper, Paper Board And Product",Na,15234,Lithuania,NA,0.582863,2016

J9,"Paper, Paper Board And Product",Na,15240,Macedonia,NA,0.005714,2016

J9,"Paper, Paper Board And Product",Na,15260,Moldova,NA,0.001207,2016

J9,"Paper, Paper Board And Product",Na,15325,Poland,NA,1.305534,2016

J9,"Paper, Paper Board And Product",Na,15343,Romania,NA,0.338331,2016

J9,"Paper, Paper Board And Product",Na,15344,Russia,NA,3.455325,2016

J9,"Paper, Paper Board And Product",Na,15352,Serbia,NA,0.005415,2016

J9,"Paper, Paper Board And Product",Na,15356,Montenegro,NA,0.015501,2016

J9,"Paper, Paper Board And Product",Na,15358,Slovak Rep,NA,0.016202,2016

J9,"Paper, Paper Board And Product",Na,15360,Slovenia,NA,0.210901,2016

J9,"Paper, Paper Board And Product",Na,15393,Tajikistan,NA,0.071819,2016

J9,"Paper, Paper Board And Product",Na,15410,Turkmenistan,NA,0.004797,2016

J9,"Paper, Paper Board And Product",Na,15422,Ukraine,NA,0.632252,2016

J9,"Paper, Paper Board And Product",Na,15430,Uzbekistan,NA,0.155673,2016

J9,"Paper, Paper Board And Product",Na,16095,Cyprus,NA,0.212571,2016

J9,"Paper, Paper Board And Product",Na,16151,Gibraltar,NA,0.001787,2016

J9,"Paper, Paper Board And Product",Na,16251,Malta,NA,0.055142,2016

J9,"Paper, Paper Board And Product",Na,16409,Turkey,NA,10.063178,2016

K1,Plywood And Allied Products,Na,599,Unspecified,NA,0.096388,2016

K1,Plywood And Allied Products,Na,1213,Kenya,NA,1.153422,2016

K1,Plywood And Allied Products,Na,1395,Tanzania Rep,NA,1.950197,2016

K1,Plywood And Allied Products,Na,1417,Uganda,NA,0.207744,2016

K1,Plywood And Allied Products,Na,2035,Benin,NA,0.000348,2016

K1,Plywood And Allied Products,Na,2050,Burkina Faso,NA,0.002688,2016

K1,Plywood And Allied Products,Na,2057,Cameroon,NA,0.036024,2016

K1,Plywood And Allied Products,Na,2067,C Afri Rep,NA,0.029942,2016

K1,Plywood And Allied Products,Na,2069,Chad,NA,0.000863,2016

K1,Plywood And Allied Products,Na,2087,Congo P Rep,NA,0.025192,2016

K1,Plywood And Allied Products,Na,2141,Gabon,NA,0.182931,2016

K1,Plywood And Allied Products,Na,2199,Cote D' Ivoire,NA,0.046299,2016

K1,Plywood And Allied Products,Na,2241,Madagascar,NA,0.019421,2016

K1,Plywood And Allied Products,Na,2255,Mauritania,NA,0.005095,2016

K1,Plywood And Allied Products,Na,2257,Mauritius,NA,0.243021,2016

K1,Plywood And Allied Products,Na,2289,Niger,NA,0.000043,2016

K1,Plywood And Allied Products,Na,2345,Rwanda,NA,0.021479,2016

K1,Plywood And Allied Products,Na,2353,Senegal,NA,0.378958,2016

K1,Plywood And Allied Products,Na,2399,Togo,NA,0.000499,2016

K1,Plywood And Allied Products,Na,2459,Congo D. Rep.,NA,0.166416,2016

K1,Plywood And Allied Products,Na,3011,Angola,NA,0.273416,2016

K1,Plywood And Allied Products,Na,3041,Botswana,NA,0.023603,2016

K1,Plywood And Allied Products,Na,3053,Burundi,NA,0.004763,2016

K1,Plywood And Allied Products,Na,3085,Comoros,NA,0.061888,2016

K1,Plywood And Allied Products,Na,3102,Djibouti,NA,0.060538,2016

K1,Plywood And Allied Products,Na,3115,Ethiopia,NA,0.540772,2016

K1,Plywood And Allied Products,Na,3143,Gambia,NA,0.026766,2016

K1,Plywood And Allied Products,Na,3149,Ghana,NA,0.344766,2016

K1,Plywood And Allied Products,Na,3167,Guinea,NA,0.07806,2016

K1,Plywood And Allied Products,Na,3169,Guinea Bissau,NA,0.061179,2016

K1,Plywood And Allied Products,Na,3229,Liberia,NA,0.009423,2016

K1,Plywood And Allied Products,Na,3243,Malawi,NA,0.037348,2016

K1,Plywood And Allied Products,Na,3249,Mali,NA,0.006649,2016

K1,Plywood And Allied Products,Na,3267,Mozambique,NA,0.222664,2016

K1,Plywood And Allied Products,Na,3269,Namibia,NA,0.115292,2016

K1,Plywood And Allied Products,Na,3291,Nigeria,NA,0.302319,2016

K1,Plywood And Allied Products,Na,3339,Reunion,NA,0.484528,2016

K1,Plywood And Allied Products,Na,3355,Seychelles,NA,0.76281,2016

K1,Plywood And Allied Products,Na,3357,Sierra Leone,NA,0.08324,2016

K1,Plywood And Allied Products,Na,3363,Somalia,NA,0.143388,2016

K1,Plywood And Allied Products,Na,3385,Swaziland,NA,0.884723,2016

K1,Plywood And Allied Products,Na,3461,Zambia,NA,0.079366,2016

K1,Plywood And Allied Products,Na,4005,Algeria,NA,0.248212,2016

K1,Plywood And Allied Products,Na,4111,Egypt A Rp,NA,1.55118,2016

K1,Plywood And Allied Products,Na,4231,Libya,NA,0.033995,2016

K1,Plywood And Allied Products,Na,4265,Morocco,NA,0.275706,2016

K1,Plywood And Allied Products,Na,4365,South Africa,NA,4.180334,2016

K1,Plywood And Allied Products,Na,4381,Sudan,NA,0.521417,2016

K1,Plywood And Allied Products,Na,4407,Tunisia,NA,0.039341,2016

K1,Plywood And Allied Products,Na,4463,Zimbabwe,NA,0.002409,2016

K1,Plywood And Allied Products,Na,5059,Canada,NA,24.202446,2016

K1,Plywood And Allied Products,Na,5423,U S A,NA,335.586852,2016

K1,Plywood And Allied Products,Na,6015,Argentina,NA,0.607579,2016

K1,Plywood And Allied Products,Na,6039,Bolivia,NA,0.011427,2016

K1,Plywood And Allied Products,Na,6043,Brazil,NA,1.210876,2016

K1,Plywood And Allied Products,Na,6073,Chile,NA,1.37476,2016

K1,Plywood And Allied Products,Na,6083,Colombia,NA,0.391791,2016

K1,Plywood And Allied Products,Na,6109,Ecuador,NA,0.195041,2016

K1,Plywood And Allied Products,Na,6317,Paraguay,NA,0.101654,2016

K1,Plywood And Allied Products,Na,6319,Peru,NA,0.376252,2016

K1,Plywood And Allied Products,Na,6427,Uruguay,NA,0.171786,2016

K1,Plywood And Allied Products,Na,6433,Venezuela,NA,0.003014,2016

K1,Plywood And Allied Products,Na,7013,Antigua,NA,0.000518,2016

K1,Plywood And Allied Products,Na,7020,Aruba,NA,0.020993,2016

K1,Plywood And Allied Products,Na,7023,Bahamas,NA,0.025162,2016

K1,Plywood And Allied Products,Na,7029,Barbados,NA,0.020751,2016

K1,Plywood And Allied Products,Na,7159,Grenada,NA,0.000027,2016

K1,Plywood And Allied Products,Na,7171,Guyana,NA,0.028184,2016

K1,Plywood And Allied Products,Na,7203,Jamaica,NA,0.025083,2016

K1,Plywood And Allied Products,Na,7373,St Kitt N A,NA,0.011285,2016

K1,Plywood And Allied Products,Na,7375,St Lucia,NA,0.001618,2016

K1,Plywood And Allied Products,Na,7379,St Vincent,NA,0.002441,2016

K1,Plywood And Allied Products,Na,7405,Trinidad,NA,0.228966,2016

K1,Plywood And Allied Products,Na,8091,Costa Rica,NA,0.071285,2016

K1,Plywood And Allied Products,Na,8165,Guatemala,NA,0.483747,2016

K1,Plywood And Allied Products,Na,8177,Honduras,NA,0.01477,2016

K1,Plywood And Allied Products,Na,8287,Nicaragua,NA,0.222355,2016

K1,Plywood And Allied Products,Na,9037,Bermuda,NA,0.009896,2016

K1,Plywood And Allied Products,Na,9045,Br Virgn Is,NA,0.000044,2016

K1,Plywood And Allied Products,Na,9093,Cuba,NA,0.001112,2016

K1,Plywood And Allied Products,Na,9103,Dominic Rep,NA,0.117842,2016

K1,Plywood And Allied Products,Na,9161,Guadeloupe,NA,0.021878,2016

K1,Plywood And Allied Products,Na,9175,Haiti,NA,0.003872,2016

K1,Plywood And Allied Products,Na,9253,Martinique,NA,0.003736,2016

K1,Plywood And Allied Products,Na,9259,Mexico,NA,3.418066,2016

K1,Plywood And Allied Products,Na,9277,Netherlandantil,NA,0.200091,2016

K1,Plywood And Allied Products,Na,9311,Panama Republic,NA,0.530976,2016

K1,Plywood And Allied Products,Na,9331,Puerto Rico,NA,0.037054,2016

K1,Plywood And Allied Products,Na,9383,Suriname,NA,0.013937,2016

K1,Plywood And Allied Products,Na,9411,Turks C Is,NA,0.000289,2016

K1,Plywood And Allied Products,Na,9439,Virgin Is Us,NA,0.000002,2016

K1,Plywood And Allied Products,Na,10001,Afghanistan,NA,0.128241,2016

K1,Plywood And Allied Products,Na,10017,Australia,NA,22.467446,2016

K1,Plywood And Allied Products,Na,10027,Bangladesh Pr,NA,2.550751,2016

K1,Plywood And Allied Products,Na,10038,Bhutan,NA,0.537329,2016

K1,Plywood And Allied Products,Na,10047,Brunei,NA,0.036777,2016

K1,Plywood And Allied Products,Na,10056,Cambodia,NA,0.007637,2016

K1,Plywood And Allied Products,Na,10077,China P Rp,NA,6.713451,2016

K1,Plywood And Allied Products,Na,10127,Fiji Is,NA,0.124901,2016

K1,Plywood And Allied Products,Na,10179,Hong Kong,NA,2.017365,2016

K1,Plywood And Allied Products,Na,10187,Indonesia,NA,0.318706,2016

K1,Plywood And Allied Products,Na,10189,Iran,NA,2.005653,2016

K1,Plywood And Allied Products,Na,10205,Japan,NA,3.570858,2016

K1,Plywood And Allied Products,Na,10214,Kiribati Rep,NA,0.024184,2016

K1,Plywood And Allied Products,Na,10217,Korea Rp,NA,2.261171,2016

K1,Plywood And Allied Products,Na,10245,Malaysia,NA,3.847351,2016

K1,Plywood And Allied Products,Na,10258,Myanmar,NA,0.098756,2016

K1,Plywood And Allied Products,Na,10261,Mongolia,NA,0.003938,2016

K1,Plywood And Allied Products,Na,10273,Nepal,NA,12.07233,2016

K1,Plywood And Allied Products,Na,10285,New Zealand,NA,2.635324,2016

K1,Plywood And Allied Products,Na,10309,Pakistan Ir,NA,1.265295,2016

K1,Plywood And Allied Products,Na,10315,Papua N Gna,NA,0.052051,2016

K1,Plywood And Allied Products,Na,10323,Philippines,NA,0.453423,2016

K1,Plywood And Allied Products,Na,10359,Singapore,NA,1.399679,2016

K1,Plywood And Allied Products,Na,10369,Sri Lanka Dsr,NA,4.797167,2016

K1,Plywood And Allied Products,Na,10397,Thailand,NA,3.280215,2016

K1,Plywood And Allied Products,Na,10403,Tonga,NA,0.008194,2016

K1,Plywood And Allied Products,Na,10437,Vietnam Soc Rep,NA,0.213596,2016

K1,Plywood And Allied Products,Na,11025,Baharain Is,NA,4.406798,2016

K1,Plywood And Allied Products,Na,11191,Iraq,NA,1.289643,2016

K1,Plywood And Allied Products,Na,11207,Jordan,NA,0.562333,2016

K1,Plywood And Allied Products,Na,11219,Kuwait,NA,4.960449,2016

K1,Plywood And Allied Products,Na,11225,Lebanon,NA,0.574367,2016

K1,Plywood And Allied Products,Na,11301,Oman,NA,2.62412,2016

K1,Plywood And Allied Products,Na,11335,Qatar,NA,3.733475,2016

K1,Plywood And Allied Products,Na,11351,Saudi Arab,NA,8.892976,2016

K1,Plywood And Allied Products,Na,11391,Syria,NA,0.085258,2016

K1,Plywood And Allied Products,Na,11419,U Arab Emts,NA,28.273696,2016

K1,Plywood And Allied Products,Na,11453,Yemen Republc,NA,0.140484,2016

K1,Plywood And Allied Products,Na,12075,Taiwan,NA,1.05631,2016

K1,Plywood And Allied Products,Na,12131,Fr Guiana,NA,0.000937,2016

K1,Plywood And Allied Products,Na,12133,Fr Polynesia,NA,0.082015,2016

K1,Plywood And Allied Products,Na,12195,Israel,NA,2.523812,2016

K1,Plywood And Allied Products,Na,12215,Korea Dp Rp,NA,0.013136,2016

K1,Plywood And Allied Products,Na,12239,Macao,NA,0.00359,2016

K1,Plywood And Allied Products,Na,12247,Maldives,NA,1.058756,2016

K1,Plywood And Allied Products,Na,12281,New Caledonia,NA,0.107334,2016

K1,Plywood And Allied Products,Na,13019,Austria,NA,1.365862,2016

K1,Plywood And Allied Products,Na,13033,Belgium,NA,10.061069,2016

K1,Plywood And Allied Products,Na,13101,Denmark,NA,4.510545,2016

K1,Plywood And Allied Products,Na,13125,Finland,NA,0.973585,2016

K1,Plywood And Allied Products,Na,13129,France,NA,44.896556,2016

K1,Plywood And Allied Products,Na,13147,Germany,NA,68.155589,2016

K1,Plywood And Allied Products,Na,13155,Greece,NA,2.280326,2016

K1,Plywood And Allied Products,Na,13193,Ireland,NA,0.566175,2016

K1,Plywood And Allied Products,Na,13197,Italy,NA,7.942589,2016

K1,Plywood And Allied Products,Na,13235,Luxembourg,NA,0.078535,2016

K1,Plywood And Allied Products,Na,13262,Monaco,NA,0.019199,2016

K1,Plywood And Allied Products,Na,13275,Netherland,NA,40.565093,2016

K1,Plywood And Allied Products,Na,13327,Portugal,NA,0.95807,2016

K1,Plywood And Allied Products,Na,13346,San Marino,NA,0.000369,2016

K1,Plywood And Allied Products,Na,13367,Spain,NA,9.049757,2016

K1,Plywood And Allied Products,Na,13387,Sweden,NA,3.292637,2016

K1,Plywood And Allied Products,Na,13421,U K,NA,50.220553,2016

K1,Plywood And Allied Products,Na,14185,Iceland,NA,0.036959,2016

K1,Plywood And Allied Products,Na,14297,Norway,NA,2.178373,2016

K1,Plywood And Allied Products,Na,14389,Switzerland,NA,1.477027,2016

K1,Plywood And Allied Products,Na,15016,Armenia,NA,0.032641,2016

K1,Plywood And Allied Products,Na,15021,Azerbaijan,NA,0.019988,2016

K1,Plywood And Allied Products,Na,15040,Bosnia-Hrzgovin,NA,0.009783,2016

K1,Plywood And Allied Products,Na,15049,Bulgaria,NA,0.056044,2016

K1,Plywood And Allied Products,Na,15055,Belarus,NA,0.019051,2016

K1,Plywood And Allied Products,Na,15092,Croatia,NA,0.017072,2016

K1,Plywood And Allied Products,Na,15098,Czech Republic,NA,0.491485,2016

K1,Plywood And Allied Products,Na,15114,Estonia,NA,0.324584,2016

K1,Plywood And Allied Products,Na,15145,Georgia,NA,0.073873,2016

K1,Plywood And Allied Products,Na,15181,Hungary,NA,0.077708,2016

K1,Plywood And Allied Products,Na,15212,Kazakhstan,NA,0.127799,2016

K1,Plywood And Allied Products,Na,15216,Kyrghyzstan,NA,0.031071,2016

K1,Plywood And Allied Products,Na,15224,Latvia,NA,0.116713,2016

K1,Plywood And Allied Products,Na,15234,Lithuania,NA,0.091033,2016

K1,Plywood And Allied Products,Na,15260,Moldova,NA,0.000022,2016

K1,Plywood And Allied Products,Na,15325,Poland,NA,5.466638,2016

K1,Plywood And Allied Products,Na,15343,Romania,NA,0.242984,2016

K1,Plywood And Allied Products,Na,15344,Russia,NA,1.697632,2016

K1,Plywood And Allied Products,Na,15352,Serbia,NA,0.016105,2016

K1,Plywood And Allied Products,Na,15358,Slovak Rep,NA,0.081055,2016

K1,Plywood And Allied Products,Na,15360,Slovenia,NA,0.420923,2016

K1,Plywood And Allied Products,Na,15410,Turkmenistan,NA,0.015562,2016

K1,Plywood And Allied Products,Na,15422,Ukraine,NA,0.083531,2016

K1,Plywood And Allied Products,Na,15430,Uzbekistan,NA,0.000046,2016

K1,Plywood And Allied Products,Na,16095,Cyprus,NA,0.154499,2016

K1,Plywood And Allied Products,Na,16251,Malta,NA,0.239477,2016

K1,Plywood And Allied Products,Na,16409,Turkey,NA,5.972226,2016

K2,Other Wood And Wood Products,Na,2353,Senegal,NA,0.003838,2016

K2,Other Wood And Wood Products,Na,2459,Congo D. Rep.,NA,0.00139,2016

K2,Other Wood And Wood Products,Na,3115,Ethiopia,NA,0.040487,2016

K2,Other Wood And Wood Products,Na,3291,Nigeria,NA,0.000088,2016

K2,Other Wood And Wood Products,Na,5423,U S A,NA,0.008907,2016

K2,Other Wood And Wood Products,Na,7405,Trinidad,NA,0.000014,2016

K2,Other Wood And Wood Products,Na,9037,Bermuda,NA,0.022206,2016

K2,Other Wood And Wood Products,Na,10017,Australia,NA,0.002443,2016

K2,Other Wood And Wood Products,Na,10027,Bangladesh Pr,NA,0.003874,2016

K2,Other Wood And Wood Products,Na,10077,China P Rp,NA,34.731966,2016

K2,Other Wood And Wood Products,Na,10179,Hong Kong,NA,11.587683,2016

K2,Other Wood And Wood Products,Na,10273,Nepal,NA,0.043626,2016

K2,Other Wood And Wood Products,Na,10359,Singapore,NA,0.000074,2016

K2,Other Wood And Wood Products,Na,10369,Sri Lanka Dsr,NA,0.01684,2016

K2,Other Wood And Wood Products,Na,11191,Iraq,NA,0.038836,2016

K2,Other Wood And Wood Products,Na,11335,Qatar,NA,0.045665,2016

K2,Other Wood And Wood Products,Na,11351,Saudi Arab,NA,0.011551,2016

K2,Other Wood And Wood Products,Na,11419,U Arab Emts,NA,0.049494,2016

K2,Other Wood And Wood Products,Na,12195,Israel,NA,0.004617,2016

K2,Other Wood And Wood Products,Na,13147,Germany,NA,0.000002,2016

K2,Other Wood And Wood Products,Na,13275,Netherland,NA,0.000272,2016

K2,Other Wood And Wood Products,Na,13421,U K,NA,0.00121,2016

K2,Other Wood And Wood Products,Na,14185,Iceland,NA,0.001401,2016

K2,Other Wood And Wood Products,Na,15325,Poland,NA,0.000045,2016

K3,Pulp And Waste Paper,Kgs,599,Unspecified,1908000,1.334073,2016

K3,Pulp And Waste Paper,Kgs,1213,Kenya,7457,0.010931,2016

K3,Pulp And Waste Paper,Kgs,1417,Uganda,1500,0.001749,2016

K3,Pulp And Waste Paper,Kgs,4111,Egypt A Rp,1500,0.001955,2016

K3,Pulp And Waste Paper,Kgs,4365,South Africa,525,0.000616,2016

K3,Pulp And Waste Paper,Kgs,9175,Haiti,15,0.000018,2016

K3,Pulp And Waste Paper,Kgs,10017,Australia,855,0.000724,2016

K3,Pulp And Waste Paper,Kgs,10027,Bangladesh Pr,135780,0.078504,2016

K3,Pulp And Waste Paper,Kgs,10189,Iran,6757000,4.608644,2016

K3,Pulp And Waste Paper,Kgs,10273,Nepal,20550,0.010891,2016

K3,Pulp And Waste Paper,Kgs,10285,New Zealand,100,0.000154,2016

K3,Pulp And Waste Paper,Kgs,10369,Sri Lanka Dsr,130950,0.053625,2016

K3,Pulp And Waste Paper,Kgs,10397,Thailand,5000,0.002016,2016

K3,Pulp And Waste Paper,Kgs,10437,Vietnam Soc Rep,49000,0.038905,2016

K3,Pulp And Waste Paper,Kgs,11207,Jordan,960,0.000929,2016

K3,Pulp And Waste Paper,Kgs,11351,Saudi Arab,286100,0.09813,2016

K3,Pulp And Waste Paper,Kgs,11419,U Arab Emts,1407150,0.886767,2016

K3,Pulp And Waste Paper,Kgs,13129,France,225,0.001081,2016

K3,Pulp And Waste Paper,Kgs,13147,Germany,1753,0.002836,2016

K3,Pulp And Waste Paper,Kgs,13275,Netherland,100,0.000443,2016

K3,Pulp And Waste Paper,Kgs,13421,U K,1504,0.003692,2016

K3,Pulp And Waste Paper,Kgs,15422,Ukraine,1540000,0.758714,2016

K3,Pulp And Waste Paper,Kgs,16409,Turkey,45000,0.022376,2016

K4,Optical Items (Incl.Lens Etc),Na,599,Unspecified,NA,0.065313,2016

K4,Optical Items (Incl.Lens Etc),Na,1213,Kenya,NA,2.332861,2016

K4,Optical Items (Incl.Lens Etc),Na,1395,Tanzania Rep,NA,1.109666,2016

K4,Optical Items (Incl.Lens Etc),Na,1417,Uganda,NA,0.349356,2016

K4,Optical Items (Incl.Lens Etc),Na,2035,Benin,NA,0.020414,2016

K4,Optical Items (Incl.Lens Etc),Na,2050,Burkina Faso,NA,0.243329,2016

K4,Optical Items (Incl.Lens Etc),Na,2057,Cameroon,NA,0.164253,2016

K4,Optical Items (Incl.Lens Etc),Na,2067,C Afri Rep,NA,0.000235,2016

K4,Optical Items (Incl.Lens Etc),Na,2069,Chad,NA,0.003848,2016

K4,Optical Items (Incl.Lens Etc),Na,2087,Congo P Rep,NA,0.007811,2016

K4,Optical Items (Incl.Lens Etc),Na,2141,Gabon,NA,0.001252,2016

K4,Optical Items (Incl.Lens Etc),Na,2199,Cote D' Ivoire,NA,0.469471,2016

K4,Optical Items (Incl.Lens Etc),Na,2241,Madagascar,NA,0.093276,2016

K4,Optical Items (Incl.Lens Etc),Na,2255,Mauritania,NA,0.08194,2016

K4,Optical Items (Incl.Lens Etc),Na,2257,Mauritius,NA,0.477536,2016

K4,Optical Items (Incl.Lens Etc),Na,2289,Niger,NA,0.017181,2016

K4,Optical Items (Incl.Lens Etc),Na,2345,Rwanda,NA,0.101463,2016

K4,Optical Items (Incl.Lens Etc),Na,2353,Senegal,NA,0.005214,2016

K4,Optical Items (Incl.Lens Etc),Na,2399,Togo,NA,0.001052,2016

K4,Optical Items (Incl.Lens Etc),Na,2459,Congo D. Rep.,NA,0.048386,2016

K4,Optical Items (Incl.Lens Etc),Na,3011,Angola,NA,0.016284,2016

K4,Optical Items (Incl.Lens Etc),Na,3041,Botswana,NA,0.032835,2016

K4,Optical Items (Incl.Lens Etc),Na,3053,Burundi,NA,0.007403,2016

K4,Optical Items (Incl.Lens Etc),Na,3085,Comoros,NA,0.000045,2016

K4,Optical Items (Incl.Lens Etc),Na,3102,Djibouti,NA,0.149792,2016

K4,Optical Items (Incl.Lens Etc),Na,3115,Ethiopia,NA,0.027925,2016

K4,Optical Items (Incl.Lens Etc),Na,3116,Eritrea,NA,0.001995,2016

K4,Optical Items (Incl.Lens Etc),Na,3143,Gambia,NA,0.000804,2016

K4,Optical Items (Incl.Lens Etc),Na,3149,Ghana,NA,0.48849,2016

K4,Optical Items (Incl.Lens Etc),Na,3229,Liberia,NA,0.001708,2016

K4,Optical Items (Incl.Lens Etc),Na,3243,Malawi,NA,0.160392,2016

K4,Optical Items (Incl.Lens Etc),Na,3249,Mali,NA,0.045124,2016

K4,Optical Items (Incl.Lens Etc),Na,3267,Mozambique,NA,0.036103,2016

K4,Optical Items (Incl.Lens Etc),Na,3269,Namibia,NA,0.019014,2016

K4,Optical Items (Incl.Lens Etc),Na,3291,Nigeria,NA,3.084604,2016

K4,Optical Items (Incl.Lens Etc),Na,3339,Reunion,NA,0.029114,2016

K4,Optical Items (Incl.Lens Etc),Na,3355,Seychelles,NA,0.007216,2016

K4,Optical Items (Incl.Lens Etc),Na,3357,Sierra Leone,NA,0.007683,2016

K4,Optical Items (Incl.Lens Etc),Na,3363,Somalia,NA,0.204432,2016

K4,Optical Items (Incl.Lens Etc),Na,3385,Swaziland,NA,0.009794,2016

K4,Optical Items (Incl.Lens Etc),Na,3461,Zambia,NA,0.832835,2016

K4,Optical Items (Incl.Lens Etc),Na,4005,Algeria,NA,0.0202,2016

K4,Optical Items (Incl.Lens Etc),Na,4111,Egypt A Rp,NA,0.568982,2016

K4,Optical Items (Incl.Lens Etc),Na,4231,Libya,NA,0.006146,2016

K4,Optical Items (Incl.Lens Etc),Na,4265,Morocco,NA,5.012979,2016

K4,Optical Items (Incl.Lens Etc),Na,4365,South Africa,NA,3.391789,2016

K4,Optical Items (Incl.Lens Etc),Na,4381,Sudan,NA,0.576221,2016

K4,Optical Items (Incl.Lens Etc),Na,4407,Tunisia,NA,0.058409,2016

K4,Optical Items (Incl.Lens Etc),Na,4463,Zimbabwe,NA,0.518249,2016

K4,Optical Items (Incl.Lens Etc),Na,5059,Canada,NA,2.835571,2016

K4,Optical Items (Incl.Lens Etc),Na,5423,U S A,NA,30.89999,2016

K4,Optical Items (Incl.Lens Etc),Na,6015,Argentina,NA,0.806529,2016

K4,Optical Items (Incl.Lens Etc),Na,6043,Brazil,NA,1.454855,2016

K4,Optical Items (Incl.Lens Etc),Na,6073,Chile,NA,0.261255,2016

K4,Optical Items (Incl.Lens Etc),Na,6083,Colombia,NA,0.169586,2016

K4,Optical Items (Incl.Lens Etc),Na,6109,Ecuador,NA,0.39843,2016

K4,Optical Items (Incl.Lens Etc),Na,6317,Paraguay,NA,0.007474,2016

K4,Optical Items (Incl.Lens Etc),Na,6319,Peru,NA,0.818981,2016

K4,Optical Items (Incl.Lens Etc),Na,6427,Uruguay,NA,0.09259,2016

K4,Optical Items (Incl.Lens Etc),Na,6433,Venezuela,NA,0.005292,2016

K4,Optical Items (Incl.Lens Etc),Na,7013,Antigua,NA,0.000154,2016

K4,Optical Items (Incl.Lens Etc),Na,7023,Bahamas,NA,0.000611,2016

K4,Optical Items (Incl.Lens Etc),Na,7105,Dominica,NA,0.063733,2016

K4,Optical Items (Incl.Lens Etc),Na,7159,Grenada,NA,0.000253,2016

K4,Optical Items (Incl.Lens Etc),Na,7171,Guyana,NA,0.001967,2016

K4,Optical Items (Incl.Lens Etc),Na,7203,Jamaica,NA,0.000074,2016

K4,Optical Items (Incl.Lens Etc),Na,7405,Trinidad,NA,0.003483,2016

K4,Optical Items (Incl.Lens Etc),Na,8091,Costa Rica,NA,1.273181,2016

K4,Optical Items (Incl.Lens Etc),Na,8113,El Salvador,NA,0.061674,2016

K4,Optical Items (Incl.Lens Etc),Na,8165,Guatemala,NA,0.112299,2016

K4,Optical Items (Incl.Lens Etc),Na,8177,Honduras,NA,0.30105,2016

K4,Optical Items (Incl.Lens Etc),Na,8287,Nicaragua,NA,0.02659,2016

K4,Optical Items (Incl.Lens Etc),Na,9037,Bermuda,NA,0.918966,2016

K4,Optical Items (Incl.Lens Etc),Na,9103,Dominic Rep,NA,0.044208,2016

K4,Optical Items (Incl.Lens Etc),Na,9259,Mexico,NA,2.901008,2016

K4,Optical Items (Incl.Lens Etc),Na,9311,Panama Republic,NA,0.926576,2016

K4,Optical Items (Incl.Lens Etc),Na,9331,Puerto Rico,NA,0.000214,2016

